timestamp,grid_id,event_count_30d,event_count_lag1,max_mag_30d,mean_depth_30d,cum_energy_30d,recent_m45_30d,target_m5_14d,m5_count_next_14d,log_cum_energy_30d,log_event_count_30d,log_event_count_lag1,mean_depth_imputed
2003-12-12 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2003-12-12 23:18:53.720,South (30–35N) | East (138–146E),4,6,4.7,133.65,1512853500194.7212,1,0,0,12.179796874396569,1.6094379124341003,1.9459101490553132,133.65
2003-12-12 23:18:53.720,South (30–35N) | West (130–138E),9,4,4.6,137.35555555555553,2282112336428.5454,1,0,0,12.358337018649541,2.302585092994046,1.6094379124341003,137.35555555555553
2004-01-11 23:18:53.720,Central (35–40N) | East (138–146E),9,13,4.8,61.400000000000006,3213405363637.4717,1,1,1,12.506965514249593,2.302585092994046,2.6390573296152584,61.400000000000006
2004-01-11 23:18:53.720,Central (35–40N) | West (130–138E),3,0,4.5,136.0,658533871416.8855,1,0,0,11.818578117629723,1.3862943611198906,0.0,136.0
2004-01-11 23:18:53.720,North (40–45N) | East (138–146E),21,19,6.1,68.33333333333333,113096482688350.98,1,1,3,14.053449098534712,3.091042453358316,2.995732273553991,68.33333333333333
2004-01-11 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2004-01-11 23:18:53.720,South (30–35N) | East (138–146E),9,4,4.8,99.27777777777777,2750661058865.722,1,0,0,12.439437079181893,2.302585092994046,1.6094379124341003,99.27777777777777
2004-01-11 23:18:53.720,South (30–35N) | West (130–138E),9,9,5.3,118.90000000000002,12317366033485.16,1,0,0,13.090517847485684,2.302585092994046,2.302585092994046,118.90000000000002
2004-02-10 23:18:53.720,Central (35–40N) | East (138–146E),11,9,5.3,69.63636363636364,9283976863855.07,1,0,0,12.967734049501226,2.4849066497880004,2.302585092994046,69.63636363636364
2004-02-10 23:18:53.720,Central (35–40N) | West (130–138E),0,3,0.0,,0.0,0,0,0,0.0,0.0,1.3862943611198906,86.05303030303031
2004-02-10 23:18:53.720,North (40–45N) | East (138–146E),14,21,5.2,48.535714285714285,16933551173365.408,1,1,1,13.228748044539598,2.70805020110221,3.091042453358316,48.535714285714285
2004-02-10 23:18:53.720,North (40–45N) | West (130–138E),1,0,4.2,458.8,125892541179.41713,0,0,0,11.100000000003451,0.6931471805599453,0.0,458.8
2004-02-10 23:18:53.720,South (30–35N) | East (138–146E),7,9,5.5,100.34285714285714,17366672478184.791,1,0,0,13.239716613910588,2.0794415416798357,2.302585092994046,100.34285714285714
2004-02-10 23:18:53.720,South (30–35N) | West (130–138E),5,9,4.5,319.76,1124143710352.7593,1,0,0,12.05082183491992,1.791759469228055,2.302585092994046,319.76
2004-03-11 23:18:53.720,Central (35–40N) | East (138–146E),12,11,5.4,77.49166666666667,10634517276535.994,1,0,0,13.026717781131621,2.5649493574615367,2.4849066497880004,77.49166666666667
2004-03-11 23:18:53.720,Central (35–40N) | West (130–138E),3,0,4.6,322.8,710637951232.8475,1,0,0,11.851648397033589,1.3862943611198906,0.0,322.8
2004-03-11 23:18:53.720,North (40–45N) | East (138–146E),16,14,5.5,73.0375,16014314845709.139,1,1,2,13.204508362600677,2.833213344056216,2.70805020110221,73.0375
2004-03-11 23:18:53.720,North (40–45N) | West (130–138E),1,1,4.6,436.1,501187233627.2715,1,0,0,11.700000000000866,0.6931471805599453,0.6931471805599453,436.1
2004-03-11 23:18:53.720,South (30–35N) | East (138–146E),5,7,4.5,186.85999999999999,1109951019690.033,1,0,0,12.04530381450986,1.791759469228055,2.0794415416798357,186.85999999999999
2004-03-11 23:18:53.720,South (30–35N) | West (130–138E),4,5,4.8,337.8,2251785082358.834,1,0,0,12.352526937689404,1.6094379124341003,1.791759469228055,337.8
2004-04-10 23:18:53.720,Central (35–40N) | East (138–146E),14,12,6.0,50.72857142857144,67570203399767.06,1,0,0,13.829755226239818,2.70805020110221,2.5649493574615367,50.72857142857144
2004-04-10 23:18:53.720,Central (35–40N) | West (130–138E),4,3,4.3,343.4,481970669810.05817,0,0,0,11.683020610174982,1.6094379124341003,1.3862943611198906,343.4
2004-04-10 23:18:53.720,North (40–45N) | East (138–146E),20,16,5.8,66.535,42727944268834.766,1,1,1,13.63071199849991,3.044522437723423,2.833213344056216,66.535
2004-04-10 23:18:53.720,North (40–45N) | West (130–138E),0,1,0.0,,0.0,0,0,0,0.0,0.0,0.6931471805599453,86.05303030303031
2004-04-10 23:18:53.720,South (30–35N) | East (138–146E),9,5,5.1,125.14444444444445,4865490060994.141,1,0,0,12.68712658973639,2.302585092994046,1.791759469228055,125.14444444444445
2004-04-10 23:18:53.720,South (30–35N) | West (130–138E),4,4,4.4,272.8,385088159735.6996,0,1,1,11.585560165623335,1.6094379124341003,1.6094379124341003,272.8
2004-05-10 23:18:53.720,Central (35–40N) | East (138–146E),16,14,4.9,54.68125,5864193056904.369,1,0,0,12.768208259410793,2.833213344056216,2.70805020110221,54.68125
2004-05-10 23:18:53.720,Central (35–40N) | West (130–138E),0,4,0.0,,0.0,0,0,0,0.0,0.0,1.6094379124341003,86.05303030303031
2004-05-10 23:18:53.720,North (40–45N) | East (138–146E),22,20,6.1,73.22727272727273,114918207685515.72,1,0,0,14.060388843926592,3.1354942159291497,3.044522437723423,73.22727272727273
2004-05-10 23:18:53.720,North (40–45N) | West (130–138E),1,0,3.8,354.4,31622776601.683792,0,1,1,10.500000000013733,0.6931471805599453,0.0,354.4
2004-05-10 23:18:53.720,South (30–35N) | East (138–146E),9,9,4.8,131.85555555555555,3238464071823.0425,1,1,1,12.510339083265745,2.302585092994046,2.302585092994046,131.85555555555555
2004-05-10 23:18:53.720,South (30–35N) | West (130–138E),11,4,5.2,214.1090909090909,6102771465166.543,1,0,0,12.785527106926116,2.4849066497880004,1.6094379124341003,214.1090909090909
2004-06-09 23:18:53.720,Central (35–40N) | East (138–146E),13,16,5.8,50.56153846153845,35704353464052.56,1,0,0,13.552721173259096,2.6390573296152584,2.833213344056216,50.56153846153845
2004-06-09 23:18:53.720,Central (35–40N) | West (130–138E),3,0,4.4,325.03333333333336,348257019311.57544,0,0,0,11.541899878629373,1.3862943611198906,0.0,325.03333333333336
2004-06-09 23:18:53.720,North (40–45N) | East (138–146E),16,22,4.9,78.1625,5030561962300.593,1,1,1,12.701616502649236,2.833213344056216,3.1354942159291497,78.1625
2004-06-09 23:18:53.720,North (40–45N) | West (130–138E),1,1,5.6,313.1,15848931924611.11,1,0,0,13.200000000000026,0.6931471805599453,0.6931471805599453,313.1
2004-06-09 23:18:53.720,South (30–35N) | East (138–146E),42,9,6.5,36.73809523809524,379312493832668.9,1,1,2,14.578997147773247,3.7612001156935624,2.302585092994046,36.73809523809524
2004-06-09 23:18:53.720,South (30–35N) | West (130–138E),2,11,4.6,10.0,679015174631.1638,1,0,0,11.831879480002701,1.0986122886681098,2.4849066497880004,10.0
2004-07-09 23:18:53.720,Central (35–40N) | East (138–146E),14,13,4.8,49.792857142857144,6901389125393.846,1,0,0,12.838936515197243,2.70805020110221,2.6390573296152584,49.792857142857144
2004-07-09 23:18:53.720,Central (35–40N) | West (130–138E),2,3,4.4,406.5,282811419752.642,0,0,0,11.451496942026766,1.0986122886681098,1.3862943611198906,406.5
2004-07-09 23:18:53.720,North (40–45N) | East (138–146E),16,16,5.8,62.993750000000006,41132557106311.52,1,1,3,13.61418570933025,2.833213344056216,2.833213344056216,62.993750000000006
2004-07-09 23:18:53.720,North (40–45N) | West (130–138E),1,1,4.0,371.9,63095734448.019424,0,0,0,10.800000000006884,0.6931471805599453,0.6931471805599453,371.9
2004-07-09 23:18:53.720,South (30–35N) | East (138–146E),15,42,5.1,116.52,7806693943207.265,1,1,1,12.892467153441636,2.772588722239781,3.7612001156935624,116.52
2004-07-09 23:18:53.720,South (30–35N) | West (130–138E),3,2,4.7,266.5,1272228752459.4312,1,0,0,12.104565206437654,1.3862943611198906,1.0986122886681098,266.5
2004-08-08 23:18:53.720,Central (35–40N) | East (138–146E),18,14,4.7,65.53888888888889,4668103775199.423,1,1,3,12.66914050214967,2.9444389791664403,2.70805020110221,65.53888888888889
2004-08-08 23:18:53.720,Central (35–40N) | West (130–138E),4,2,4.1,238.525,196995251032.76077,0,0,0,11.294455756746913,1.6094379124341003,1.0986122886681098,238.525
2004-08-08 23:18:53.720,North (40–45N) | East (138–146E),20,16,5.4,89.34,22153513100218.63,1,1,1,13.345442606363113,3.044522437723423,2.833213344056216,89.34
2004-08-08 23:18:53.720,North (40–45N) | West (130–138E),2,1,4.4,374.6,377081184330.37537,0,0,0,11.576434862437639,1.0986122886681098,0.6931471805599453,374.6
2004-08-08 23:18:53.720,South (30–35N) | East (138–146E),11,15,5.6,132.83636363636364,18515830176981.543,1,0,0,13.267543188878022,2.4849066497880004,2.772588722239781,132.83636363636364
2004-08-08 23:18:53.720,South (30–35N) | West (130–138E),8,3,4.6,270.9375,1828978098857.4333,1,0,0,12.262208505037993,2.1972245773362196,1.3862943611198906,270.9375
2004-09-07 23:18:53.720,Central (35–40N) | East (138–146E),23,18,5.7,45.63478260869565,59043800592227.805,1,0,0,13.771174304829701,3.1780538303479458,2.9444389791664403,45.63478260869565
2004-09-07 23:18:53.720,Central (35–40N) | West (130–138E),4,4,4.3,213.20000000000002,481970669810.0582,0,0,0,11.683020610174982,1.6094379124341003,1.6094379124341003,213.20000000000002
2004-09-07 23:18:53.720,North (40–45N) | East (138–146E),13,20,5.1,72.29230769230769,7324722872186.099,1,1,1,12.86479119798769,2.6390573296152584,3.044522437723423,72.29230769230769
2004-09-07 23:18:53.720,North (40–45N) | West (130–138E),1,2,4.6,538.5,501187233627.2715,1,0,0,11.700000000000866,0.6931471805599453,1.0986122886681098,538.5
2004-09-07 23:18:53.720,South (30–35N) | East (138–146E),13,11,4.7,104.73846153846154,3081389952659.933,1,0,0,12.488746662150898,2.6390573296152584,2.4849066497880004,104.73846153846154
2004-09-07 23:18:53.720,South (30–35N) | West (130–138E),95,8,7.4,20.19789473684211,1.2861101534433686e+16,1,1,3,16.109278166864943,4.564348191467836,2.1972245773362196,20.19789473684211
2004-10-07 23:18:53.720,Central (35–40N) | East (138–146E),7,23,5.8,64.81428571428572,32760731013849.33,1,1,2,13.515353583922915,2.0794415416798357,3.1780538303479458,64.81428571428572
2004-10-07 23:18:53.720,Central (35–40N) | West (130–138E),2,4,4.4,207.05,340313736964.33264,0,0,0,11.531879480003338,1.0986122886681098,1.6094379124341003,207.05
2004-10-07 23:18:53.720,North (40–45N) | East (138–146E),16,13,5.2,79.9375,10782595008626.07,1,0,0,13.03272329353171,2.833213344056216,2.6390573296152584,79.9375
2004-10-07 23:18:53.720,North (40–45N) | West (130–138E),0,1,0.0,,0.0,0,0,0,0.0,0.0,0.6931471805599453,86.05303030303031
2004-10-07 23:18:53.720,South (30–35N) | East (138–146E),21,13,5.3,57.50476190476189,14231259829236.025,1,1,1,13.153243347917543,3.091042453358316,2.6390573296152584,57.50476190476189
2004-10-07 23:18:53.720,South (30–35N) | West (130–138E),23,95,6.1,69.90869565217392,117378732165266.25,1,1,1,14.069589414288119,3.1780538303479458,4.564348191467836,69.90869565217392
2004-11-06 23:18:53.720,Central (35–40N) | East (138–146E),88,7,6.6,18.361363636363635,1056098898337951.8,1,1,3,15.023704589591077,4.48863636973214,2.0794415416798357,18.361363636363635
2004-11-06 23:18:53.720,Central (35–40N) | West (130–138E),2,2,4.8,115.2,1177827941003.8923,1,0,0,12.0710818526499,1.0986122886681098,1.0986122886681098,115.2
2004-11-06 23:18:53.720,North (40–45N) | East (138–146E),13,16,4.4,72.96153846153847,1869691667913.3662,0,1,4,12.271769992651944,2.6390573296152584,2.833213344056216,72.96153846153847
2004-11-06 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2004-11-06 23:18:53.720,South (30–35N) | East (138–146E),12,21,5.1,102.125,5359029807048.652,1,1,1,12.729086172606438,2.5649493574615367,3.091042453358316,102.125
2004-11-06 23:18:53.720,South (30–35N) | West (130–138E),15,23,5.3,175.07333333333332,9519194529730.988,1,0,0,12.978600201946236,2.772588722239781,3.1780538303479458,175.07333333333332
2004-12-06 23:18:53.720,Central (35–40N) | East (138–146E),23,88,5.5,34.17391304347826,22787796921378.324,1,1,1,13.357702340488112,3.1780538303479458,4.48863636973214,34.17391304347826
2004-12-06 23:18:53.720,Central (35–40N) | West (130–138E),2,2,3.8,310.75,54009987987.36726,0,0,0,10.732474080695628,1.0986122886681098,1.0986122886681098,310.75
2004-12-06 23:18:53.720,North (40–45N) | East (138–146E),40,13,7.0,47.7475,3180092337680077.5,1,1,1,15.502439730412963,3.713572066704308,2.6390573296152584,47.7475
2004-12-06 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2004-12-06 23:18:53.720,South (30–35N) | East (138–146E),10,12,5.6,62.45,19371921613930.12,1,0,0,13.28717270305951,2.3978952727983707,2.5649493574615367,62.45
2004-12-06 23:18:53.720,South (30–35N) | West (130–138E),12,15,4.4,113.25833333333333,1358779641338.4502,0,0,0,12.133149031191682,2.5649493574615367,2.772588722239781,113.25833333333333
2005-01-05 23:18:53.720,Central (35–40N) | East (138–146E),23,23,5.7,59.14347826086955,35148202858480.082,1,0,0,13.545903124274822,3.1780538303479458,3.1780538303479458,59.14347826086955
2005-01-05 23:18:53.720,Central (35–40N) | West (130–138E),1,2,4.6,359.3,501187233627.2715,1,0,0,11.700000000000866,0.6931471805599453,1.0986122886681098,359.3
2005-01-05 23:18:53.720,North (40–45N) | East (138–146E),23,40,5.8,46.3,52403512230966.91,1,1,2,13.719360395598441,3.1780538303479458,3.713572066704308,46.3
2005-01-05 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2005-01-05 23:18:53.720,South (30–35N) | East (138–146E),6,10,4.6,145.71666666666667,1014780680039.0134,1,1,4,12.006372190288081,1.9459101490553132,2.3978952727983707,145.71666666666667
2005-01-05 23:18:53.720,South (30–35N) | West (130–138E),5,12,4.9,245.84,1784685682805.5898,1,0,0,12.251561739640014,1.791759469228055,2.5649493574615367,245.84
2005-02-04 23:18:53.720,Central (35–40N) | East (138–146E),10,23,4.5,75.54,1554390604955.1602,1,1,1,12.191560162638028,2.3978952727983707,3.1780538303479458,75.54
2005-02-04 23:18:53.720,Central (35–40N) | West (130–138E),3,1,4.3,214.23333333333335,246547088703.8152,0,0,0,11.391899878629888,1.3862943611198906,0.6931471805599453,214.23333333333335
2005-02-04 23:18:53.720,North (40–45N) | East (138–146E),18,23,6.3,65.02777777777779,198558070941816.66,1,0,0,14.297887544858757,2.9444389791664403,3.1780538303479458,65.02777777777779
2005-02-04 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2005-02-04 23:18:53.720,South (30–35N) | East (138–146E),59,6,6.6,30.218644067796607,591732857673085.1,1,0,0,14.772125685399901,4.0943445622221,1.9459101490553132,30.218644067796607
2005-02-04 23:18:53.720,South (30–35N) | West (130–138E),5,5,4.8,285.4,1372148138182.8345,1,0,0,12.137401000673075,1.791759469228055,1.791759469228055,285.4
2005-03-06 23:18:53.720,Central (35–40N) | East (138–146E),12,10,5.5,61.19166666666667,14669850939435.352,1,0,0,13.166425700993306,2.5649493574615367,2.3978952727983707,61.19166666666667
2005-03-06 23:18:53.720,Central (35–40N) | West (130–138E),1,3,4.3,378.7,177827941003.89227,0,0,0,11.250000000002442,0.6931471805599453,1.3862943611198906,378.7
2005-03-06 23:18:53.720,North (40–45N) | East (138–146E),12,18,5.7,80.00833333333331,24297439169015.28,1,1,1,13.385560503500736,2.5649493574615367,2.9444389791664403,80.00833333333331
2005-03-06 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2005-03-06 23:18:53.720,South (30–35N) | East (138–146E),16,59,4.8,34.631249999999994,3954294040778.1113,1,0,0,12.597068960258335,2.833213344056216,4.0943445622221,34.631249999999994
2005-03-06 23:18:53.720,South (30–35N) | West (130–138E),11,5,5.6,239.6909090909091,17050843134794.531,1,1,1,13.231745858972847,2.4849066497880004,1.791759469228055,239.6909090909091
2005-04-05 23:18:53.720,Central (35–40N) | East (138–146E),14,12,5.1,65.95,4584656572483.885,1,1,1,12.661306809087648,2.70805020110221,2.5649493574615367,65.95
2005-04-05 23:18:53.720,Central (35–40N) | West (130–138E),2,1,4.1,140.05,152220828261.39383,0,0,0,11.18247408069044,1.0986122886681098,0.6931471805599453,140.05
2005-04-05 23:18:53.720,North (40–45N) | East (138–146E),18,12,5.5,79.08888888888889,15703536255193.283,1,0,0,13.195997461529295,2.9444389791664403,2.5649493574615367,79.08888888888889
2005-04-05 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,1,1,0.0,0.0,0.0,86.05303030303031
2005-04-05 23:18:53.720,South (30–35N) | East (138–146E),31,16,4.9,51.44516129032259,5821596739614.8,1,1,1,12.765042118686917,3.4657359027997265,2.833213344056216,51.44516129032259
2005-04-05 23:18:53.720,South (30–35N) | West (130–138E),17,11,6.6,87.42941176470589,504504835244170.5,1,1,1,14.702865332931303,2.8903717578961645,2.4849066497880004,87.42941176470589
2005-05-05 23:18:53.720,Central (35–40N) | East (138–146E),17,14,5.9,51.205882352941174,47471213293704.04,1,1,1,13.676430331782132,2.8903717578961645,2.70805020110221,51.205882352941174
2005-05-05 23:18:53.720,Central (35–40N) | West (130–138E),2,2,4.1,304.2,120747870415.0582,0,0,0,11.081879480005659,1.0986122886681098,1.0986122886681098,304.2
2005-05-05 23:18:53.720,North (40–45N) | East (138–146E),8,18,5.0,86.45000000000002,3348261004331.3975,1,1,1,12.524819304853825,2.1972245773362196,2.9444389791664403,86.45000000000002
2005-05-05 23:18:53.720,North (40–45N) | West (130–138E),2,0,5.0,354.5,2058358049416.9023,1,0,0,12.31352092210825,1.0986122886681098,0.0,354.5
2005-05-05 23:18:53.720,South (30–35N) | East (138–146E),14,31,5.0,119.65714285714286,4261880697041.382,1,0,0,12.62960128832953,2.70805020110221,3.4657359027997265,119.65714285714286
2005-05-05 23:18:53.720,South (30–35N) | West (130–138E),12,17,5.5,76.78333333333332,14300035681738.95,1,0,0,13.15533712112684,2.5649493574615367,2.8903717578961645,76.78333333333332
2005-06-04 23:18:53.720,Central (35–40N) | East (138–146E),20,17,5.3,61.42999999999999,14047627882244.15,1,0,0,13.147602994374385,3.044522437723423,2.8903717578961645,61.42999999999999
2005-06-04 23:18:53.720,Central (35–40N) | West (130–138E),1,2,4.0,4.5,63095734448.019424,0,0,0,10.800000000006884,0.6931471805599453,1.0986122886681098,4.5
2005-06-04 23:18:53.720,North (40–45N) | East (138–146E),7,8,5.0,97.02857142857142,4140959172552.6543,1,0,0,12.617100948632766,2.0794415416798357,2.1972245773362196,97.02857142857142
2005-06-04 23:18:53.720,North (40–45N) | West (130–138E),1,2,4.4,317.2,251188643150.95822,0,0,0,11.400000000001729,0.6931471805599453,1.0986122886681098,317.2
2005-06-04 23:18:53.720,South (30–35N) | East (138–146E),14,14,5.1,73.72142857142858,7652274636100.717,1,0,0,12.883790548234918,2.70805020110221,2.70805020110221,73.72142857142858
2005-06-04 23:18:53.720,South (30–35N) | West (130–138E),10,12,5.7,186.75,29545162597150.75,1,0,0,13.470486384393583,2.3978952727983707,2.5649493574615367,186.75
2005-07-04 23:18:53.720,Central (35–40N) | East (138–146E),12,20,5.7,45.93333333333334,31481429646562.95,1,0,0,13.498054446479772,2.5649493574615367,3.044522437723423,45.93333333333334
2005-07-04 23:18:53.720,Central (35–40N) | West (130–138E),6,1,4.8,258.9666666666667,2156065985509.778,1,0,0,12.3336620481217,1.9459101490553132,0.6931471805599453,258.9666666666667
2005-07-04 23:18:53.720,North (40–45N) | East (138–146E),15,7,4.7,85.83333333333331,3019681414498.781,1,0,0,12.479961125995827,2.772588722239781,2.0794415416798357,85.83333333333331
2005-07-04 23:18:53.720,North (40–45N) | West (130–138E),1,1,3.8,280.1,31622776601.683792,0,0,0,10.500000000013733,0.6931471805599453,0.6931471805599453,280.1
2005-07-04 23:18:53.720,South (30–35N) | East (138–146E),10,14,5.5,147.90000000000003,12778213393337.133,1,1,1,13.106470136478496,2.3978952727983707,2.70805020110221,147.90000000000003
2005-07-04 23:18:53.720,South (30–35N) | West (130–138E),8,10,4.6,181.5375,828267722161.8024,1,0,0,11.918170737104763,2.1972245773362196,2.3978952727983707,181.5375
2005-08-03 23:18:53.720,Central (35–40N) | East (138–146E),25,12,5.9,64.29599999999999,50855516713466.03,1,1,2,13.706338071285549,3.258096538021482,2.5649493574615367,64.29599999999999
2005-08-03 23:18:53.720,Central (35–40N) | West (130–138E),2,6,4.3,328.9,180646323935.1567,0,0,0,11.256829128314857,1.0986122886681098,1.9459101490553132,328.9
2005-08-03 23:18:53.720,North (40–45N) | East (138–146E),5,15,4.2,113.54,498425493953.3096,0,0,0,11.697600247937864,1.791759469228055,2.772588722239781,113.54
2005-08-03 23:18:53.720,North (40–45N) | West (130–138E),0,1,0.0,,0.0,0,0,0,0.0,0.0,0.6931471805599453,86.05303030303031
2005-08-03 23:18:53.720,South (30–35N) | East (138–146E),102,10,5.8,43.95490196078432,89886600395351.66,1,1,2,13.953694955269487,4.634728988229636,2.3978952727983707,43.95490196078432
2005-08-03 23:18:53.720,South (30–35N) | West (130–138E),2,8,4.2,419.5,148279752565.1006,0,0,0,11.171081852652463,1.0986122886681098,2.1972245773362196,419.5
2005-09-02 23:18:53.720,Central (35–40N) | East (138–146E),49,25,7.2,43.48163265306123,4235198246438687.5,1,0,0,15.62687374413999,3.912023005428146,3.258096538021482,43.48163265306123
2005-09-02 23:18:53.720,Central (35–40N) | West (130–138E),4,2,4.4,371.775,330283128278.9369,0,0,0,11.518886389367863,1.6094379124341003,1.0986122886681098,371.775
2005-09-02 23:18:53.720,North (40–45N) | East (138–146E),15,5,5.0,87.67999999999999,5535560299051.651,1,0,0,12.743161585914185,2.772588722239781,1.791759469228055,87.67999999999999
2005-09-02 23:18:53.720,North (40–45N) | West (130–138E),0,0,0.0,,0.0,0,0,0,0.0,0.0,0.0,86.05303030303031
2005-09-02 23:18:53.720,South (30–35N) | East (138–146E),45,102,5.1,53.71777777777778,13218952884568.293,1,0,0,13.12119705466064,3.828641396489095,4.634728988229636,53.71777777777778
2005-09-02 23:18:53.720,South (30–35N) | West (130–138E),6,2,4.4,219.66666666666666,637066106254.8848,0,0,0,11.804184499984563,1.9459101490553132,1.0986122886681098,219.66666666666666
2005-10-02 23:18:53.720,Central (35–40N) | East (138–146E),23,49,4.8,65.62173913043478,5158577728957.019,1,1,2,12.712529978834896,3.1780538303479458,3.912023005428146,65.62173913043478
2005-10-02 23:18:53.720,Central (35–40N) | West (130–138E),2,4,4.1,231.60000000000002,104974025737.98552,0,0,0,11.02108185265367,1.0986122886681098,1.6094379124341003,231.60000000000002
2005-10-02 23:18:53.720,North (40–45N) | East (138–146E),3,15,4.2,98.16666666666667,278113369440.811,0,0,0,11.444221866732708,1.3862943611198906,2.772588722239781,98.16666666666667
2005-10-02 23:18:53.720,North (40–45N) | West (130–138E),1,0,4.1,392.9,89125093813.3744,0,0,0,10.950000000004872,0.6931471805599453,0.0,392.9
2005-10-02 23:18:53.720,South (30–35N) | East (138–146E),19,45,5.2,75.28421052631579,8003803064028.238,1,0,0,12.90329639414988,2.995732273553991,3.828641396489095,75.28421052631579
2005-10-02 23:18:53.720,South (30–35N) | West (130–138E),8,6,4.6,114.76249999999999,1743956444550.0686,1,0,0,12.241535634193259,2.1972245773362196,1.9459101490553132,114.76249999999999
2005-11-01 23:18:53.720,Central (35–40N) | East (138–146E),20,23,6.3,45.455,200321600857993.9,1,1,1,14.30172778218237,3.044522437723423,3.1780538303479458,45.455
2005-11-01 23:18:53.720,Central (35–40N) | West (130–138E),3,2,5.9,264.3666666666667,44816638967661.63,1,0,0,13.651439283423258,1.3862943611198906,1.0986122886681098,264.3666666666667
2005-11-01 23:18:53.720,North (40–45N) | East (138–146E),11,3,5.3,102.2818181818182,9609864425236.758,1,1,1,12.982717260739674,2.4849066497880004,1.3862943611198906,102.2818181818182
2005-11-01 23:18:53.720,North (40–45N) | West (130–138E),1,1,4.1,484.0,89125093813.3744,0,0,0,10.950000000004872,0.6931471805599453,0.6931471805599453,484.0
2005-11-01 23:18:53.720,South (30–35N) | East (138–146E),9,19,5.2,199.17777777777778,5492685226172.525,1,1,1,12.73978471126368,2.302585092994046,2.995732273553991,199.17777777777778
2005-11-01 23:18:53.720,South (30–35N) | West (130–138E),5,8,4.3,171.90000000000003,398588811988.3608,0,0,0,11.600525104300555,1.791759469228055,2.1972245773362196,171.90000000000003
2005-12-01 23:18:53.720,Central (35–40N) | East (138–146E),37,20,7.0,33.08108108108108,2003553773723232.2,1,1,2,15.3018010030292,3.6375861597263857,3.044522437723423,33.08108108108108
2005-12-01 23:18:53.720,Central (35–40N) | West (130–138E),3,3,4.9,353.56666666666666,1509605920783.3726,1,0,0,12.178863590494805,1.3862943611198906,1.3862943611198906,353.56666666666666
2005-12-01 23:18:53.720,North (40–45N) | East (138–146E),10,11,5.0,80.32,2999807619201.5674,1,1,2,12.477093403853742,2.3978952727983707,2.4849066497880004,80.32
2005-12-01 23:18:53.720,North (40–45N) | West (130–138E),0,1,0.0,,0.0,0,0,0,0.0,0.0,0.6931471805599453,86.05303030303031
2005-12-01 23:18:53.720,South (30–35N) | East (138–146E),14,9,5.7,66.00714285714285,47420212036371.46,1,0,0,13.675963491565843,2.70805020110221,2.302585092994046,66.00714285714285
2005-12-01 23:18:53.720,South (30–35N) | West (130–138E),5,5,4.3,100.76,482269597526.67993,0,0,0,11.683289884683365,1.791759469228055,1.791759469228055,100.76
2005-12-31 23:18:53.720,Central (35–40N) | East (138–146E),26,37,6.5,52.66538461538461,428536653918481.94,1,0,0,14.631987974249268,3.295836866004329,3.6375861597263857,52.66538461538461
2005-12-31 23:18:53.720,Central (35–40N) | West (130–138E),8,3,4.7,190.42499999999998,2566537758788.0356,1,0,0,12.40934765796483,2.1972245773362196,1.3862943611198906,190.42499999999998
2005-12-31 23:18:53.720,North (40–45N) | East (138–146E),11,10,5.4,99.7090909090909,11905553588415.766,1,0,0,13.075749594180628,2.4849066497880004,2.3978952727983707,99.7090909090909
2005-12-31 23:18:53.720,North (40–45N) | West (130–138E),1,0,4.1,194.9,89125093813.3744,0,0,0,10.950000000004872,0.6931471805599453,0.0,194.9
2005-12-31 23:18:53.720,South (30–35N) | East (138–146E),19,14,4.8,72.22105263157896,3954572449082.6787,1,1,1,12.597099536369488,2.995732273553991,2.70805020110221,72.22105263157896
2005-12-31 23:18:53.720,South (30–35N) | West (130–138E),11,5,5.0,206.85454545454542,5254391369007.695,1,0,0,12.720522417721215,2.4849066497880004,1.791759469228055,206.85454545454542
2006-01-30 23:18:53.720,Central (35–40N) | East (138–146E),15,26,5.7,59.94666666666667,25275298411013.703,1,1,5,13.402696291760249,2.772588722239781,3.295836866004329,59.94666666666667
2006-01-30 23:18:53.720,Central (35–40N) | West (130–138E),2,8,4.1,54.8,152220828261.39383,0,0,0,11.18247408069044,1.0986122886681098,2.1972245773362196,54.8
2006-01-30 23:18:53.720,North (40–45N) | East (138–146E),9,11,4.8,65.65555555555555,2031524502373.9285,1,0,0,12.307822064753521,2.302585092994046,2.4849066497880004,65.65555555555555
